cod_marca;cod_modelo;nome_modelo;ultimo_ano
59;2428;Gol GT/GTS 1.8;1994
59;2429;Gol GTi 2.0;1997
59;2430;Gol GTi 2000 16V;2000
59;5113;Gol I MOTION 1.6 Mi Total Flex 8V 4p;2015
59;2431;Gol L 1.3/ L/ LS/ C/ S/ BX/ Plus 1.6;1988
59;3833;Gol Plus 1.0 Mi Total Flex 2p;2008
59;3834;Gol Plus 1.0 Mi Total Flex 4p;2008
59;6795;Gol Rallye 1.6 T. Flex 16V 5p;2016
59;6793;Gol Rallye I MOTION 1.6 T. Flex 16V 5p;2016
59;5600;Gol Rock in Rio 1.0 Mi Total Flex 8V 5p;2016
59;5220;Gol SELEÇÃO 1.0 Mi Total Flex 8V 5p;2015
59;6669;Gol SELEÇÃO 1.6 I MOTION T.Flex 8V 5p;2015
59;6670;Gol SELEÇÃO 1.6 Total Flex 8V 5p;2015
59;2432;Gol Special 1.0 Mi 4p;2004
59;7049;Gol Special 1.0 Total Flex 8V 3p;2016
59;7050;Gol Special 1.0 Total Flex 8V 5p;2016
59;2433;Gol Special 1.6 Mi 8V 99cv 2p;2003
59;2434;Gol Special/ Special Xtreme 1.0 Mi 2p;2005
59;4092;Gol TECH 1.0 Mi Total Flex 8V 2p;2007
59;4093;Gol TECH 1.0 Mi Total Flex 8V 4p;2007
59;6472;Gol TRACK 1.0 Mi Total Flex 8V 4p;2016
59;7817;Gol TRACK 1.0 Total Flex 12V 5p;2018
59;7638;Gol Trendline 1.0 T.Flex 12V 3p;2017
59;7522;Gol Trendline 1.0 T.Flex 12V 5p;2018
59;6785;Gol Trendline 1.0 T.Flex 8V 3p;2016
59;6786;Gol Trendline 1.0 T.Flex 8V 5p;2016
59;6977;Gol Trendline 1.6 T.Flex 8V 3p;2015
59;6796;Gol Trendline 1.6 T.Flex 8V 5p;2018
59;6976;Gol Trendline I Motion 1.6 T. Flex 8V 3p;2015
59;6794;Gol Trendline I MOTION 1.6 T. Flex 8V 5p;2015
59;2435;Gol TSi 1.8/ 1.8Mi;1997
59;2436;Gol TSi 2000 2p e 4p;1999
59;5115;Golf  BLACK EDITON 2.0 Mi T. Flex 8V Tip;2013
59;4669;Golf  TECH 1.6 Mi Total Flex 8V 4p;2009
59;4006;Golf 1.6 Mi Total Flex 8V 4p;2014
59;2437;Golf 1.6 Mi Trip/ Sport 101cv 8V;2003
59;2438;Golf 1.6Mi/ 1.6Mi Gener./Black & Silver;2006
59;2439;Golf 1.8 Mi Sport 150cv Turbo Mec/Aut.;2006
59;2440;Golf 2.0/ 2.0 Mi Flex Aut/Tiptronic.;2014
59;2442;Golf 2.0/ 2.0 Mi Flex Comfortline Aut.;2009
59;2443;Golf 2.0/ 2.0 Mi Flex Comfortline/ Sport;2009
59;2441;Golf 2.0/2.0 T. Flex Mec.(Black & Silv);2011
59;8369;Golf Comfort. 200 TSI 1.0 Flex 12V Aut.;2018
59;7781;Golf Comfortline 1.0 TSI Total Flex Mec.;2017
59;6797;Golf Comfortline 1.4 TSI 140cv Aut.;2015
59;6798;Golf Comfortline 1.4 TSI 140cv Mec.;2015
59;7460;Golf Comfortline 1.6 MSI Total Flex Aut.;2016
59;7461;Golf Comfortline 1.6 MSI Total Flex Mec.;2016
59;3914;Golf Flash 1.6 Mi/1.6 Mi Tot. Flex 8V 4p;2007
59;2444;Golf GL 1.8/ 2.0i 4p;1999
59;2445;Golf GLX 2.0 4p;1999
59;4835;Golf GT 2.0 Mi T. Flex 8V 4p Tiptronic;2013
59;4703;Golf GT 2.0 Mi Total Flex 8V 4p;2013
59;8943;Golf GTE TSI 1.4 16V Híbrido Aut.;2020
59;2446;Golf GTi 1.8 Mi 180/193cv Turbo 4p Mec.;2009
59;2447;Golf GTi 1.8 Mi 180/193cv Turbo 4p Tip.;2009
59;2448;Golf GTi 1.8 Mi 20V 2p Turbo Mec.;2001
59;2449;Golf GTi 1.8 Mi 20V Turbo 2p Aut.;2002
59;2450;Golf GTi 1.8 Mi 20V Turbo 4p Aut.;2002
59;2451;Golf GTi 1.8 Mi 20V Turbo 4p Mec.;2002
59;2452;Golf GTI 1.8 Turbo;1999
59;2453;Golf GTi 2.0;1998
59;6600;Golf GTi 2.0 TSI 220cv Aut.;2017
59;8370;Golf GTi 350 TSI 2.0 230cv 16V Aut.;2019
59;2454;Golf GTi Cabrio 2.0 Mi;1997
59;2455;Golf GTI VR6/ Golf 2.8 VR6;2003
59;6601;Golf Highline 1.4 TSI 140cv Aut.;2015
59;6602;Golf Highline 1.4 TSI 140cv Mec.;2015
59;7462;Golf Highline 1.4 TSI Total Flex Aut.;2017
59;7463;Golf Highline 1.4 TSI Total Flex Mec.;2017
59;8371;Golf Highline 250 TSI 1.4 Flex 16V Aut.;2018
59;5007;Golf SILVER EDIT. 2.0 Mi T.Flex 8v Mec.;2010
59;5008;Golf SILVER EDIT. 2.0 Mi T.Flex 8V Tip.;2010
59;4312;Golf Sportline 1.6 Mi Total Flex 8V 4p;2014
59;5221;Golf Sportline 2.0 Mi Total F. 8V Tip.;2014
59;8372;Golf Variant Comf. 250 1.4 TSI Flex Aut.;2018
59;7782;Golf Variant Comfort. 1.4 TSI T.Flex Aut;2017
59;7270;Golf Variant Comfortline 1.4 TSI  Aut.;2016
59;7464;Golf Variant Comfortline 1.4 TSI Mec.;2016
59;8373;Golf Variant High. 250 1.4 TSI Flex Aut.;2018
59;7748;Golf Variant Highli. 1.4 TSI T.Flex Aut;2017
59;7271;Golf Variant Highline 1.4 TSI Aut.;2016
59;2456;Grand Saveiro Xtreme/Street  1.6/1.8/2.0;2003
59;2457;JETTA  GLX III 2.8 VR6;1995
59;4147;JETTA 2.5 20V 150/170cv Tiptronic;2011
59;8581;JETTA 250 TSI 1.4 flex 16v Aut.;2019
59;8487;JETTA Comfort. 250 TSI 1.4 Flex 16v Aut.;2020
59;5512;JETTA Comfortline  2.0 T.Flex 8V 4p Mec.;2014
59;7493;JETTA Comfortline 1.4 TSI 16V 4p Aut.;2018
59;5513;JETTA Comfortline 2.0 T.Flex 8V 4p Tipt.;2016
59;5514;JETTA Highline 2.0 TSI 16V 4p Tiptronic;2018
59;8488;JETTA R-Line 250 TSI 1.4 Flex 16V Aut.;2020
59;7494;JETTA Trendline 1.4 TSI 16V 4p  Aut.;2017
59;7495;JETTA Trendline 1.4 TSI 16V 4p Mec.;2017
59;7216;JETTA Trendline 2.0 T.Flex 8V 4p Tip.;2016
59;4649;JETTA Variant 2.5 20V 170cv Tiptronic;2013
59;2458;Kombi Carat;2002
59;2459;Kombi Escolar 1.6 MPi;2006
59;3980;Kombi Escolar/50 anos 1.4 Mi Total Flex;2014
59;2460;Kombi Furgão;2006
59;3915;Kombi Furgão 1.4 Mi Total Flex 8V;2014
59;2461;Kombi Furgão Diesel;1985
59;6618;Kombi LAST EDITION 56 1.4 Mi Total Flex;2014
59;3981;Kombi Lotação 1.4 Mi Total Flex 8V;2013
59;2462;Kombi Lotação 1.6 MPi;2006
59;2463;Kombi Pick-Up;2000
59;2464;Kombi Pick-Up Diesel;1985
59;3916;Kombi Standard 1.4 Mi Total Flex 8V;2014
59;2465;Kombi Standard/ Luxo/ Série Prata;2006
59;2466;Logus 1.6 / CLi / CL/ GL;1997
59;2467;Logus 1.8 / CLi / CL;1997
59;2468;Logus GLi / GL 1.8;1997
59;2469;Logus GLS 1.8;1994
59;2470;Logus GLSi / GLS 2000;1995
59;2471;Logus Wolfsburg Edition 2000i;1997
59;2472;New Beetle 2.0 Mi Mec./Aut.;2010
59;2473;Parati 1.0 Mi FUN/ SunSet 16V 4p;2002
59;2474;Parati 1.0 Mi Plus 16v 4p;2003
59;2475;Parati 1.0 Mi Summer 16v 4p;2002
59;2476;Parati 1.0 Mi Tour 16V 76cv 4p;2003
59;2500;Parati 1.6 Mi Plus Total Flex  8V 4p;2009
59;2477;Parati 1.6 Mi/ 1.6 Mi City;2004
59;2478;Parati 1.6Mi/1.6Mi City/T.Field T.Flex;2013
59;2479;Parati 1.8 Mi City Total Flex 8V 4p;2005
59;2480;Parati 1.8 Mi CROSSOVER Total Flex 8V 4p;2005
59;3804;Parati 1.8 Mi Plus Total Flex 8V 4p;2009
59;2481;Parati 1.8 Mi T. Field Total Flex 8V 4p;2008
59;2482;Parati 1.8 Mi Tour 8V 99cv 4p;2003
59;2483;Parati 1.8 Mi/ 1.8 Mi Plus;2005
59;2484;Parati 1000 Mi 16V 2p e 4p;2003
59;2485;Parati 1000 Mi 16V 4p Turbo;2004
59;2486;Parati 2.0 Mi Tour 8V 112cv 4p;2003
59;2487;Parati 2.0 Mi/ 2.0 Mi Track & Field;2005
59;2488;Parati C 1.6/ CL 1.6 Mi 2p e 4p;1999
59;2489;Parati CL 1.8 Mi 2p e 4p;1999
59;2490;Parati CLi / CL/ Atlanta 1.6;1996
59;2491;Parati CLi / CL/ Atlanta 1.8;1996
59;3960;Parati COMFORTLINE 1.6 Mi Tot.Flex 8V 4p;2007
59;3805;Parati COMFORTLINE 1.8 Mi Tot.Flex 8V 4p;2007
59;2492;Parati CROSSOVER 2.0 8V/ 1.0 16V TB 4p;2005
59;2493;Parati Evidence 1.8 8V/ 1.0 16V TB 4p;2003
59;2494;Parati GL 1.6 Mi/ 1.6/ GLS/ Club 1.6;1998
59;2495;Parati GL 1.8 Mi/ Club 1.8 Mi 2p e 4p;1999
59;2496;Parati GLi / GL 1.8;1996
59;2497;Parati GLS 2.0 Mi 2/4p;1999
59;2498;Parati GLSi 2.0 / GLS/ Surf 1.8;1997
59;2499;Parati GTi 2.0 Mi 16V;2000
59;2501;Parati Plus/ LS/ S;1990
59;4521;Parati SURF 1.6 Mi Total Flex;2013
59;4522;Parati SURF 1.8 Mi Total Flex;2009
59;4908;Parati TITAN 1.6 Mi Total Flex 8V 4p;2012
59;2502;Parati Utility 1.8 8V/ 1.0 Turbo 16V;2003
59;2503;Passat  L/LS/LSe/GL/GLS/TS/Fla/Vill/Plus;1989
59;2504;Passat 1.8 Aut.;2001
59;2505;Passat 1.8 Mec.;2001
59;2506;Passat 1.8 Tiptronic;2000
59;2507;Passat 2.0;2001
59;3806;Passat 2.0 FSI Tiptronic;2007
59;2508;Passat 2.8 V6 Mec.;2001
59;2509;Passat 2.8 V6 Protect Tiptronic;2005
59;2510;Passat 2.8 V6 Tiptronic;2005
59;4322;Passat 3.2 V6 FSI 24V 250cv Tip.;2009
59;6896;Passat CC 2.0 TSI 211cv Tiptronic;2016
59;4929;Passat CC 3.6 V6 FSI 300cv Tiptronic;2014
59;7465;Passat Comfortline 2.0 TSI 220cv Tip.;2016
59;7466;Passat Highline 2.0 TSI 220cv Tip.;2019
59;2511;Passat Pointer GTS;1989
59;7051;Passat R-Line TB 2.0 TSI Tiptronic 4p;2014
59;4148;Passat TB 2.0 FSI/TSI 211cv Tiptronic 4p;2015
59;2512;Passat Turbo 1.8 Mec.;2005
59;2513;Passat Turbo 1.8 Tiptronic;2005
59;3917;Passat Variant  2.0 FSI 150cv Tiptron.5p;2007
59;2514;Passat Variant 1.8 Aut.;2000
59;2515;Passat Variant 1.8 Mec.;2001
59;2516;Passat Variant 2.0;1996
59;2517;Passat Variant 2.8 V6;2000
59;2518;Passat Variant 2.8 V6 Tiptronic;2005
59;4323;Passat Variant 3.2 V6 FSI 24V 250cv Tip.;2010
59;7320;Passat Variant R-Line TB 2.0 TSI Tip. 5p;2014
59;2519;Passat Variant Turbo 1.8;2004
59;2520;Passat Variant Turbo 1.8 Tiptronic;2005
59;4149;Passat Variant Turbo 2.0 FSI Tiptron. 5p;2015
59;2521;Passat Variant VR6 2.8;1996
59;2522;Passat VR6 2.8;1996
59;2523;Pointer 1.8 / CLi;1996
59;2524;Pointer GLi 1.8;1996
59;2525;Pointer GLi 2.0;1996
59;2526;Pointer GTi 2.0;1996
59;2527;Polo 1.0 Mi 79cv 16V 5p;2003
59;4930;Polo 1.6 E-Flex 8V 5p;2013
59;2528;Polo 1.6 Mi/ S.Ouro 1.6Mi 101cv 8V 5p;2005
59;2529;Polo 1.6 Mi/S.Ouro 1.6 Mi Tot.Flex 8V 5p;2015
59;8067;Polo 1.6 MSI Flex 16V 5p;2022
59;8426;Polo 1.6 MSI Total Flex 16V 5p Aut.;2022
59;2530;Polo 2.0 Mi 116cv 8V 5p;2004
59;4909;Polo BLUEMOTION 1.6 Total Flex 8V 5p;2015
59;2531;Polo Classic 1.0 Mi 16v  65cv 4p;2001
59;2532;Polo Classic/ Special 1.8 Mi;2002
59;4797;Polo GT 2.0 Mi Total Flex 8V 5p;2012
59;4300;Polo GTI 1.8 Mi 150cv 20V Turbo 3p;2007
59;4989;Polo I MOTION 1.6 Total Flex  5p;2015
59;2533;Polo Next 1.6 Mi 101cv 8V 5p;2003
59;3982;Polo Sed. COMFORT. 1.6 Mi Tot. Flex 8v;2015
59;2536;Polo Sed./Sed. COMF. 2.0/2.0 Flex 8V 4p;2015
59;4990;Polo Sed.COMFORT. I MOTION 1.6 T.Flex 4p;2015
59;2534;Polo Sedan 1.6 Mi 101cv 8V 4p;2005
59;2535;Polo Sedan 1.6 Mi Total Flex 8V 4p;2015
59;2537;Polo Sedan Evidence 1.6 Mi T.Flex 8v 4p;2005
59;4991;Polo Sedan I MOTION  1.6 Total Flex  4p;2015
59;9558;Polo Sense 200 TSI 1.0 Flex 12V Aut;2021
59;3983;Polo SPORTLINE 1.6 Mi Total Flex 8V 5p;2015
59;5654;Polo Sportline 2.0 Mi Total Flex 8V 5p;2013
59;4992;Polo SPORTLINE I MOTION 1.6 T.Flex 5p;2015
59;2538;Quantum 1.8 Mi/ 1.8i;2002
59;2539;Quantum 2.0 Mi;2002
59;2540;Quantum CLi / CL / C/ CS/ CD/ CG 1.8/2.0;1996
59;2541;Quantum Evidence 2.0 Mi;1999
59;2542;Quantum Exclusive 2.0 Mi;1999
59;2543;Quantum GLi / GL 1.8/ 2.0;1996
59;2544;Quantum GLSi / GLS 1.8/Sport/ Family 2.0;1997
59;2545;Santana 1.8 Mi;2006
59;2546;Santana 2.0 Mi 2p e 4p;2006
59;2547;Santana CLi /CL /C 1.8/2.0 /SU 2.0 2p/4p;1997
59;3961;Santana COMFORTLINE 1.8 Mi 8V 4p;2006
59;2548;Santana CS/CD/CG;1986
59;2549;Santana Evidenc 2.0 MI;1999
59;2550;Santana Exclusiv 2.0 Mi/ Executivo 2.0i;1999
59;2551;Santana GLi / GL/ Sport 1.8/ 2.0;1997
59;2552;Santana GLSi / GLS 1.8/ 2.0;1996
59;5009;Saveiro 1.6 Mi Total Flex 8V CE;2014
59;2553;Saveiro 1.6 Mi/ 1.6 Mi Total Flex 8V;2015
59;2554;Saveiro 1.6 Mi/ 1.6Mi City Total Flex 8V;2010
59;2555;Saveiro 1.8 Mi;2005
59;2556;Saveiro 2.0 Mi;2004
59;2557;Saveiro City 1.8 Mi Total Flex 8V;2009
59;2558;Saveiro CL 1.6 Mi / CL/ C 1.6;2000
59;2559;Saveiro CL/ Summer 1.8 Mi e 1.8;2002
59;5195;Saveiro CROSS 1.6 Mi Total Flex 8V CE;2014
59;6801;Saveiro CROSS 1.6 T. Flex 16V CE;2018
59;3962;Saveiro CROSSOVER 1.6 Mi Total Flex 8V;2007
59;2560;Saveiro CROSSOVER 1.8 Mi 8V;2005
59;2561;Saveiro CROSSOVER 1.8 Mi Total Flex 8V;2007
59;2562;Saveiro Diesel (todas);1989
59;2563;Saveiro FUN 1.8 99cv/ City e S.Surf  1.6;2004
59;2564;Saveiro GL 1.8Mi e 1.6/GL/LS/S/ Sunset;1999
59;6942;Saveiro Highline 1.6 T. Flex 8V CD;2018
59;8026;Saveiro Pepper 1.6 Flex 8V CD;2019
59;8027;Saveiro Pepper 1.6 Flex 8V CE;2019
59;7272;Saveiro Rock in Rio 1.6 Total Flex 8V CD;2016
59;3984;Saveiro SPORTLINE 1.6 Mi Total Flex 8V;2006
59;3807;Saveiro SPORTLINE 1.8 Mi Total Flex 8V;2006
59;6802;Saveiro Startline 1.6 T.Flex 8V;2016
59;2565;Saveiro Super Surf  1.8 Mi 8V 99cv;2005
59;2566;Saveiro Super Surf 1.6 Mi Total Flex 8V;2008
59;2567;Saveiro Super Surf 1.8 Mi Total Flex 8V;2008
59;4523;Saveiro SURF 1.6 Mi Total Flex 2p;2016
59;4524;Saveiro SURF 1.8 Mi Total Flex 2p;2009
59;4451;Saveiro TITAN  1.6 Mi Total Flex 2p;2010
59;6799;Saveiro Trendline 1.6 T.Flex 8V;2022
59;6943;Saveiro Trendline 1.6 T.Flex 8V CD;2018
59;6800;Saveiro Trendline 1.6 T.Flex 8V CE;2018
59;5010;Saveiro TROOPER 1.6 Mi Total Flex 8V;2013
59;5011;Saveiro TROOPER 1.6 Mi Total Flex 8V CE;2014
59;2568;Saveiro TSi 2.0 Mi;1999
59;7235;SpaceCross 1.6 Mi Total Flex 16V;2017
59;5655;SpaceCross 1.6 Mi Total Flex 8V;2015
59;7236;SpaceCross I MOTION 1.6 Mi T. Flex 16V;2017
59;5656;SpaceCross I MOTION 1.6 Mi Total Flex 8V;2015
59;4729;SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.Flex;2015
59;5314;SPACEFOX  TREND I MOTION 1.6 T. Flex 8V;2015
59;7321;SPACEFOX 1.6 Trendline I MOT. T.Flex 8V;2019
59;7322;SPACEFOX 1.6 Trendline Total Flex 8v 5p;2019
59;4007;SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p;2015
59;7217;SPACEFOX COMF. I MOTION 1.6 Flex 8V 5p;2018
59;4008;SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p;2018
59;7237;SPACEFOX HIGHLINE 1.6 T.Flex 16V;2018
59;7238;SPACEFOX HIGHLINE I MOT. 1.6 T.Flex 16V;2018
59;4836;SPACEFOX Route 1.6 Mi T.Flex 5p;2010
59;5315;SPACEFOX SPORTLINE/HIGHLINE I MOTION 1.6;2015
59;8642;T-Cross 1.0 TSI Flex 12V 5p Mec.;2021
59;7860;TIGUAN 1.4 TSI 16V 150cv 5p;2017
59;4931;TIGUAN 2.0 TSI 16V 200cv Tiptronic 5p;2016
59;8300;TIGUAN Allspac 250 TSI 1.4 Flex;2020
59;8301;TIGUAN Allspac Comf 250 TSI 1.4 Flex;2020
59;8302;TIGUAN Allspac R-Line 350 TSI 2.0 4x4;2021
59;3835;TOUAREG 3.2 24V V6 Tiptronic 5p;2008
59;4442;TOUAREG 3.6 24V V6 280cv Tiptronic 5p;2017
59;2569;TOUAREG 4.2 32V V8  Tiptronic 5p;2016
59;7218;TOUAREG R-Line 4.2 V8 360cv Tiptronic 5p;2018
59;8702;up! 1.0 Total Flex 12V 5p;2020
59;6715;up! black/white/red 1.0 T. Flex 12V 5p;2016
59;7323;up! black/white/red 1.0 TSI TFlex 12V 5p;2017
59;6803;up! black/white/red I MOTION 1.0 Flex 5p;2016
59;8703;up! Connect 1.0 TSI Total Flex 12V 5p;2020
59;7047;up! cross 1.0 T. Flex 12V 5p;2017
59;7324;up! cross 1.0 TSI Total Flex 12V 5p;2019
59;7048;up! cross I MOTION 1.0 T.Flex 12V 5p;2017
59;6716;up! high 1.0 Total Flex 12V 5p;2017
59;7325;up! high 1.0 TSI Total Flex 12V 5p;2018
59;6804;up! high I MOTION 1.0 T. Flex 12V 5p;2017
59;6805;up! move 1.0 T. Flex 12V 3p;2016
59;6717;up! move 1.0 Total Flex 12V 5p;2019
59;7326;up! move 1.0 TSI Total Flex 12V 5p;2019
59;6806;up! move I MOTION 1.0 T. Flex 12V 3p;2015
59;6846;up! move I MOTION 1.0 T. Flex 12V 5p;2019
59;8028;up! Pepper 1.0 TSI T.Flex 12V 5p;2019
59;7639;up! Run 1.0 Total Flex 12V 5p;2017
59;7640;up! Run I MOTION 1.0 Total Flex 12V 5p;2017
59;7327;up! SPEED 1.0 TSI T. Flex 12V 5p;2017
59;6807;up! take 1.0 T. Flex 12V 3p;2017
59;6718;up! take 1.0 Total Flex 12V 5p;2019
59;7818;up! track 1.0 Total Flex 12V 5p;2017
59;8704;up! Xtreme 1.0 TSI Total Flex 12V 5p;2021
59;2570;Van 1.6 Mi (furgão);2002
59;8427;VIRTUS 1.6 MSI Flex 16V 4p Aut.;2022
59;8184;VIRTUS 1.6 MSI Flex 16V 5p Mec.;2022
59;9599;VIRTUS Sense 1.6 Flex 16V 5p Aut. ;2022
59;6808;VOYAGE  Trendline 1.0 T.Flex 8V 4p;2017
59;4752;VOYAGE 1.0/1.0 City Mi Total Flex 8V 4p;2016
59;8464;VOYAGE 1.6 MSI Flex 16V 4p Aut.;2022
59;8326;VOYAGE 1.6 MSI Flex 8V 4p;2022
59;4753;VOYAGE 1.6/1.6 City  Mi Total Flex 8V 4p;2016
59;2571;VOYAGE C/CL/Fox 1.6;1995
59;2572;VOYAGE CL 1.8;1995
59;4754;VOYAGE COMF/Highli. 1.6 T.Flex 8V 4p;2018
59;6810;VOYAGE Comfortline  1.0 T.Flex 8V 4p;2016
59;7523;VOYAGE Comfortline 1.0 T.Flex 12V 4p;2018
59;6811;VOYAGE Evidence 1.6 Total Flex 8V 4p;2016
59;2573;VOYAGE GL 1.8 4p (Argentino);1995
59;2574;VOYAGE GL/ Special 1.6/ 1.8;1995
59;6812;VOYAGE I MOTION  Trendline 1.6 T.Flex 8V;2015
59;5116;VOYAGE I MOTION 1.6 Mi Total Flex 8V;2015
59;5117;VOYAGE I MOTION COMF/Hghli.1.6 T.Flex 8V;2018
59;6813;VOYAGE I MOTION Evidence 1.6 T.Flex 8V;2016
59;5118;VOYAGE I MOTION TREND 1.6 Mi T. Flex 8V;2014
59;2575;VOYAGE L/LS/Plus/GLS/S/Sport/Super L.Ang;1995
59;6671;VOYAGE SELEÇÃO 1.0 Mi Total Flex 8V 4p;2015
59;6672;VOYAGE SELEÇÃO 1.6 I MOTION T.Flex 8V 4p;2015
59;6673;VOYAGE SELEÇÃO 1.6 Total Flex 8V 4p;2015
59;4755;VOYAGE TREND 1.6 Mi Total Flex 8V 4p;2014
59;7524;VOYAGE Trendline 1.0 T.Flex 12V 4p;2018
59;6809;VOYAGE Trendline 1.6 T.Flex 8V 4p;2018
163;5089;Way 1.8 Total Flex 8V Mec.;2012
6;6200;A1 Sportback 1.4 TFSI 5p S-tronic;2018
6;7418;A1 Sportback 1.8 TFSI 192cv 5p S-tronic;2018
6;8227;A3 Cabriolet Ambition 2.0 TFSI S-tronic;2018
6;8559;A3 Cabriolet Perfor. 2.0 TFSI S-tronic;2019
6;7419;A3 Sed. Ambition 2.0 TSFI 220cv S-tronic;2018
6;8945;A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.;2021
6;8768;A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.;2019
6;7391;A3 Sedan 1.4 TFSI Flex Tiptronic 4p;2018
6;8560;A3 Sedan Performance 2.0 TFSI S-tronic;2020
6;8561;A3 Sedan Prestige 1.4 TFSI Flex Tip.;2021
6;8562;A3 Sedan Prestige Plus 1.4 TFSI Flex Tip;2021
6;8563;A3 Sportb. Prestige Plus 1.4 TFSI S-tron;2020
6;6510;A3 Sportback 1.4 TFSI S-tronic;2018
6;7750;A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.;2018
6;7717;A4 Ambiente 2.0 TFSI 190cv S tronic;2018
6;7894;A4 Ambition 2.0 TFSI Quattro S tronic;2018
6;7656;A4 Attraction 2.0 TFSI 190cv S tronic;2018
6;8228;A4 Avant Lim. Ed. 2.0 TFSI S tronic;2018
6;8769;A4 Avant Prest. Plus 2.0 TFSI S-tronic;2019
6;8229;A4 Limited Edition 2.0 TFSI S tronic;2018
6;7999;A5 Ambiente Sportb. 2.0 TFSI S tonic;2018
6;8000;A5 Ambit. Plus Sport. 2.0 TFSI S tronic;2018
6;8001;A5 Ambit. Sport. 2.0 TFSI S tronic;2018
6;8002;A5 Attraction Sportb. 2.0 TFSI S tronic;2018
6;8564;A5 Sportb. Perf. 2.0 TFSI Quat. S-tronic;2019
6;8565;A5 Sportb. Prestige 2.0 16V TFSI S-troni;2019
6;8566;A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni;2022
6;7254;A6 2.0 TFSI 252cv S tronic 4p;2018
6;6414;A6 3.0 TFSI V6 Quattro S tronic 4p;2018
6;9298;A6 Perf. Black 3.0 TFSI Quattro S-tronic;2022
6;8814;A6 Performance 3.0 TFSI Quattro S.tronic;2020
6;9319;A7 SP.b. Perf. Bla. 3.0 TFSI Quat. S-tro;2022
6;5549;A7 Sportback 3.0 TFSI Quattro S Tronic;2018
6;8815;A7 Sportback Perf. 3.0 TFSI S-tron Quat.;2020
6;7255;Q3 1.4 TFSI/TFSI Flex S-tronic 5p;2019
6;6044;Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p;2018
6;6045;Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p;2018
6;8230;Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.;2022
6;9304;Q3 Black S Line 1.4 TFSI S-tronic;2021
6;8569;Q3 P. Plus 1.4 TFSI Flex/P.Plus S-tronic;2022
6;8568;Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic;2022
6;8231;Q5 2.0 TFSI Quattro S tronic (Blindado);2020
6;8036;Q5 Ambiente 2.0 TFSI Quattro S tronic;2018
6;8037;Q5 Ambition 2.0 TFSI Quattro S tronic;2018
6;8038;Q5 Attraction 2.0 TFSI Quattro S tronic;2018
6;8583;Q5 Black 2.0 TFSI Quattro S tronic;2020
6;8585;Q5 Prestige Plus 2.0 TFSI Quat. S tronic;2020
6;9526;Q5 SPB. S-Line Black 2.0 TFSI Qua.S-Tron;2022
6;9527;Q5 Sportback S-Line 2.0 TFSI Quat.S-Tron;2022
6;7917;Q7 3.0 V6 TDI Quat.Tip. 5p Die./Perfor.;2019
6;8658;Q7 Perf.Black 3.0 TDI Quat.Tip.5p Dies.;2019
6;9205;Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic;2022
6;5236;R8 5.2 V10 Quattro R-tronic/S-tronic;2022
6;6865;RS Q3 2.5 TFSI Quattro S-tronic 5p;2022
6;9292;RS Q3 Sportback 2.5 TFSI Quattro S-tron.;2022
6;8175;RS3 Sedan 2.5 TFSI Quattro S-tronic;2018
6;5922;RS3 Sportback 2.5 TFSI Quattro S-tronic;2018
6;8628;RS4 2.9 Avant V6 TFSI Quattro Tiptronic;2022
6;8629;RS5 Coupê 2.9 V6 TFSI Quattro Tiptronic;2019
6;6883;RS7 Sportback 4.0 TFSI Quattro Tiptronic;2022
6;6769;S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic;2020
6;4330;TT 2.0 16v TFSI S-Tronic;2018
6;4431;TT Roadster 2.0 16v TFSI S-Tronic;2018
6;6258;TTRS 2.5 TFSI QUATTRO S Tronic;2022
6;5128;TTS 2.0 TFSI QUATTRO S Tronic;2018
6;5129;TTS Roadster 2.0 TB FSI Quattro S Tronic;2018
7;7178;120iA Sport 2.0/ActiveFlex 16V Aut.;2019
7;6377;125i M Sport/Active Flex 2.0 TB Aut. 5p;2019
7;7448;220i Tourer Active Flex 2.0 TB Aut.;2018
7;7303;328iA M Sport 2.0 16V Flex 4p;2018
7;6049;328iA Sport 2.0 16V/2.0 16V Flex 4p;2018
7;8630;330i M Sport 2.0 TB 16V 4p;2021
7;8688;330i Sport 2.0 TB 16V 4p;2020
7;9442;430i Cabriolet M Sport 2.0 TB 258cv 2p;2022
7;7875;430i Cabriolet Sport 2.0 TB 252cv 2p;2020
7;7918;530i M Sport 2.0 Turbo 252cv Aut.;2019
7;7919;540i M Sport 3.0 Turbo 340cv Aut.;2020
7;9961;745Le M Sport Sedan 3.0 V6 Aut. (Híb.);2022
